ResponseId,LanguageWantToWorkWith
26401,TypeScript
26401,Zig
26402,Bash/Shell (all shells)
26402,C
26402,Go
26402,JavaScript
26402,MicroPython
26402,Python
26402,Rust
26402,SQL
26402,TypeScript
26403,Bash/Shell (all shells)
26403,Java
26403,Kotlin
26404,Bash/Shell (all shells)
26404,JavaScript
26404,Python
26405,Assembly
26405,C
26405,C++
26405,Go
26405,Groovy
26405,Haskell
26405,JavaScript
26405,Python
26405,Rust
26405,SQL
26406,Dart
26406,JavaScript
26408,Bash/Shell (all shells)
26408,Go
26408,HTML/CSS
26408,Lisp
26408,Ruby
26408,Rust
26408,Scala
26408,TypeScript
26409,Bash/Shell (all shells)
26409,C#
26409,Haskell
26409,HTML/CSS
26409,Kotlin
26409,Python
26409,Rust
26409,TypeScript
26410,Ada
26410,JavaScript
26411,Elixir
26412,Ruby
26413,Bash/Shell (all shells)
26413,C
26413,C++
26413,HTML/CSS
26413,Lua
26413,Python
26414,Bash/Shell (all shells)
26414,HTML/CSS
26414,JavaScript
26414,Ruby
26414,SQL
26415,Go
26415,HTML/CSS
26415,Lua
26415,Python
26415,Rust
26415,TypeScript
26416,Assembly
26416,C
26416,GDScript
26416,Java
26416,Lua
26416,PHP
26416,Python
26416,Rust
26416,SQL
26416,Zig
26417,Bash/Shell (all shells)
26417,F#
26417,Haskell
26417,Python
26417,R
26417,SQL
26417,TypeScript
26418,Bash/Shell (all shells)
26418,Dart
26418,F#
26418,GDScript
26418,HTML/CSS
26418,Java
26418,Julia
26418,Kotlin
26418,Python
26418,Rust
26418,SQL
26418,TypeScript
26418,Zig
26419,Bash/Shell (all shells)
26419,C++
26419,HTML/CSS
26419,Java
26419,JavaScript
26419,Kotlin
26419,Python
26419,Rust
26419,SQL
26419,Swift
26419,TypeScript
26420,GDScript
26420,HTML/CSS
26420,JavaScript
26420,Python
26420,Rust
26420,SQL
26420,TypeScript
26421,Go
26423,Dart
26423,Go
26423,HTML/CSS
26423,Java
26423,JavaScript
26423,Kotlin
26423,Python
26424,Bash/Shell (all shells)
26424,C
26424,GDScript
26424,Haskell
26424,HTML/CSS
26424,JavaScript
26424,Kotlin
26424,Python
26424,Rust
26424,SQL
26424,TypeScript
26425,C++
26425,Java
26425,JavaScript
26426,C#
26427,C#
26427,C++
26427,HTML/CSS
26427,Java
26427,JavaScript
26427,Python
26428,Ada
26428,Bash/Shell (all shells)
26428,C#
26428,C++
26428,JavaScript
26428,Julia
26428,Python
26428,Rust
26429,HTML/CSS
26429,JavaScript
26429,Python
26430,C#
26430,JavaScript
26430,SQL
26431,Go
26431,Rust
26431,TypeScript
26432,C#
26432,HTML/CSS
26432,Java
26432,JavaScript
26432,PowerShell
26432,SQL
26432,TypeScript
26433,C++
26433,Rust
26434,C#
26434,Go
26434,Haskell
26434,OCaml
26434,Python
26434,Rust
26434,Zig
26435,Go
26435,Kotlin
26435,Rust
26435,Scala
26436,HTML/CSS
26436,JavaScript
26436,TypeScript
26437,C++
26437,HTML/CSS
26437,JavaScript
26437,Python
26438,PHP
26438,Python
26438,SQL
26439,Java
26439,JavaScript
26439,SQL
26440,C++
26440,Haskell
26440,HTML/CSS
26440,JavaScript
26440,Python
26440,Rust
26440,TypeScript
26441,Bash/Shell (all shells)
26441,C
26441,HTML/CSS
26441,JavaScript
26441,Rust
26441,TypeScript
26442,C
26442,C#
26442,C++
26442,Dart
26442,Java
26442,TypeScript
26442,Visual Basic (.Net)
26443,Ada
26443,Dart
26443,Python
26444,Elixir
26444,Go
26444,Lisp
26444,Rust
26445,Bash/Shell (all shells)
26445,C#
26445,Rust
26446,C#
26446,HTML/CSS
26446,JavaScript
26446,Lua
26446,Python
26447,Bash/Shell (all shells)
26447,Python
26447,Rust
26448,Bash/Shell (all shells)
26448,Erlang
26448,Go
26448,HTML/CSS
26448,Kotlin
26448,Python
26448,Rust
26448,SQL
26448,TypeScript
26449,JavaScript
26449,Rust
26449,SQL
26449,TypeScript
26450,C
26450,C#
26450,C++
26450,SQL
26451,Go
26451,HTML/CSS
26451,JavaScript
26451,Kotlin
26451,Lua
26451,PowerShell
26451,Rust
26451,SQL
26451,TypeScript
26451,Zig
26452,Go
26452,JavaScript
26452,Kotlin
26452,Python
26452,Rust
26452,Scala
26452,SQL
26452,TypeScript
26453,Python
26453,R
26453,SQL
26454,C
26454,Dart
26454,HTML/CSS
26454,Java
26454,JavaScript
26454,Python
26454,TypeScript
26455,Assembly
26455,C
26455,C#
26455,C++
26455,Dart
26455,HTML/CSS
26455,Java
26455,JavaScript
26455,Kotlin
26455,Lua
26455,Python
26455,Rust
26455,TypeScript
26456,Bash/Shell (all shells)
26456,HTML/CSS
26456,JavaScript
26456,PHP
26456,Python
26456,Rust
26456,SQL
26457,Go
26457,Rust
26458,C
26458,C++
26458,HTML/CSS
26458,JavaScript
26458,SQL
26459,HTML/CSS
26459,JavaScript
26459,PHP
26459,TypeScript
26461,HTML/CSS
26461,JavaScript
26461,Python
26461,SQL
26462,C#
26462,HTML/CSS
26462,JavaScript
26462,PowerShell
26462,Rust
26462,SQL
26462,TypeScript
26463,Go
26463,Python
26463,Rust
26463,SQL
26463,TypeScript
26464,C#
26464,Go
26464,HTML/CSS
26464,JavaScript
26464,Rust
26464,SQL
26464,TypeScript
26464,VBA
26465,Bash/Shell (all shells)
26465,C
26465,C++
26465,HTML/CSS
26465,Java
26465,JavaScript
26465,Perl
26465,SQL
26466,Bash/Shell (all shells)
26466,C
26466,C#
26466,C++
26466,Dart
26466,JavaScript
26466,Kotlin
26466,PHP
26466,PowerShell
26466,Python
26466,TypeScript
26467,HTML/CSS
26467,JavaScript
26467,PHP
26467,SQL
26467,TypeScript
26468,Go
26468,Kotlin
26468,Rust
26469,Bash/Shell (all shells)
26469,Java
26469,JavaScript
26469,Python
26470,HTML/CSS
26470,JavaScript
26470,TypeScript
26471,Elixir
26471,Go
26471,Kotlin
26471,Python
26471,Rust
26471,TypeScript
26472,C#
26472,Go
26472,HTML/CSS
26472,JavaScript
26472,Rust
26474,Dart
26476,C
26476,Java
26476,JavaScript
26476,SQL
26477,Kotlin
26478,Bash/Shell (all shells)
26478,C++
26478,Python
26478,Rust
26478,Zephyr
26480,Go
26480,HTML/CSS
26480,JavaScript
26480,Lua
26480,Rust
26481,Bash/Shell (all shells)
26481,C++
26482,C#
26482,JavaScript
26482,PowerShell
26482,Python
26482,SQL
26482,TypeScript
26483,Dart
26484,Crystal
26484,HTML/CSS
26484,JavaScript
26484,SQL
26484,VBA
26485,Java
26485,Python
26485,Rust
26486,Go
26486,HTML/CSS
26486,JavaScript
26486,SQL
26486,TypeScript
26487,Go
26488,Python
26488,R
26488,Rust
26488,SQL
26488,Swift
26489,VBA
26490,C#
26490,Go
26490,HTML/CSS
26490,JavaScript
26490,TypeScript
26491,Elixir
26491,Erlang
26491,HTML/CSS
26491,JavaScript
26492,Java
26492,Kotlin
26493,Bash/Shell (all shells)
26493,MicroPython
26493,Python
26493,SQL
26494,Bash/Shell (all shells)
26494,C#
26494,HTML/CSS
26494,JavaScript
26494,Python
26496,C#
26497,Bash/Shell (all shells)
26497,HTML/CSS
26497,Java
26497,JavaScript
26497,Kotlin
26497,PHP
26497,PowerShell
26497,Python
26497,SQL
26497,TypeScript
26498,Bash/Shell (all shells)
26498,MATLAB
26498,OCaml
26498,Python
26498,Rust
26498,SQL
26499,Erlang
26499,OCaml
26499,Rust
26499,Zig
26500,Python
26500,Rust
26500,Swift
26501,C#
26501,GDScript
26501,Go
26501,PHP
26502,C#
26502,C++
26502,Elixir
26502,Java
26502,JavaScript
26502,Kotlin
26502,Rust
26502,SQL
26502,TypeScript
26503,C
26503,Python
26504,Java
26504,JavaScript
26504,Python
26504,SQL
26505,Bash/Shell (all shells)
26505,Go
26505,Kotlin
26505,Rust
26506,Bash/Shell (all shells)
26506,HTML/CSS
26506,Java
26506,JavaScript
26506,Kotlin
26506,Python
26506,Rust
26507,HTML/CSS
26507,JavaScript
26507,Python
26507,Rust
26507,TypeScript
26508,HTML/CSS
26508,JavaScript
26508,Python
26508,SQL
26508,TypeScript
26509,JavaScript
26509,TypeScript
26510,HTML/CSS
26510,Java
26510,JavaScript
26510,R
26510,SQL
26510,Visual Basic (.Net)
26511,Bash/Shell (all shells)
26511,Go
26511,HTML/CSS
26511,JavaScript
26511,Kotlin
26511,Rust
26511,SQL
26511,TypeScript
26512,Bash/Shell (all shells)
26512,C
26512,Go
26512,Groovy
26512,MicroPython
26512,Perl
26512,Python
26512,Rust
26513,C
26513,C#
26513,C++
26513,Python
26514,Python
26514,SQL
26515,C#
26515,C++
26515,HTML/CSS
26515,JavaScript
26517,Zig
26518,Assembly
26518,C++
26518,Zig
26519,C
26519,C++
26519,Elixir
26519,Erlang
26519,Go
26519,HTML/CSS
26519,Kotlin
26519,Lua
26519,OCaml
26519,Python
26519,Rust
26519,SQL
26520,Bash/Shell (all shells)
26520,Go
26520,Python
26521,C#
26521,Dart
26521,HTML/CSS
26521,JavaScript
26521,Kotlin
26521,SQL
26521,TypeScript
26522,C#
26522,GDScript
26522,JavaScript
26522,Kotlin
26522,Python
26522,SQL
26522,TypeScript
26522,Zig
26523,Elixir
26523,Go
26523,HTML/CSS
26523,JavaScript
26523,TypeScript
26523,Zig
26524,C#
26524,JavaScript
26524,Python
26524,SQL
26524,VBA
26525,HTML/CSS
26525,JavaScript
26525,PHP
26525,Python
26526,Bash/Shell (all shells)
26526,HTML/CSS
26526,JavaScript
26526,Python
26526,SQL
26526,TypeScript
26527,Bash/Shell (all shells)
26527,GDScript
26527,HTML/CSS
26527,JavaScript
26527,Rust
26527,SQL
26528,Bash/Shell (all shells)
26528,Dart
26528,HTML/CSS
26528,JavaScript
26528,PHP
26528,Python
26528,Swift
26528,TypeScript
26529,C
26529,HTML/CSS
26529,JavaScript
26529,Python
26530,Go
26530,TypeScript
26531,Bash/Shell (all shells)
26531,Java
26531,SQL
26533,Bash/Shell (all shells)
26533,Python
26534,Go
26534,HTML/CSS
26534,JavaScript
26535,Bash/Shell (all shells)
26535,Python
26536,Go
26536,Rust
26537,Clojure
26537,Kotlin
26537,Python
26537,Rust
26537,SQL
26538,C++
26538,Groovy
26538,Java
26538,Objective-C
26538,Python
26538,Swift
26539,PHP
26539,Rust
26540,C#
26540,C++
26540,HTML/CSS
26540,Java
26540,JavaScript
26540,Rust
26540,SQL
26540,Zig
26541,Bash/Shell (all shells)
26541,JavaScript
26541,Kotlin
26541,Rust
26541,TypeScript
26542,Ada
26542,Assembly
26542,Bash/Shell (all shells)
26542,C
26542,Go
26542,Haskell
26542,HTML/CSS
26542,JavaScript
26542,Lua
26542,Python
26542,R
26542,Rust
26542,Zig
26544,Ada
26544,Apex
26544,Assembly
26544,Bash/Shell (all shells)
26544,Clojure
26544,Cobol
26544,Crystal
26544,Dart
26544,Delphi
26544,Elixir
26544,Erlang
26544,F#
26544,Fortran
26544,GDScript
26544,Go
26544,Groovy
26544,Haskell
26544,Julia
26544,Kotlin
26544,Lisp
26544,Lua
26544,MATLAB
26544,MicroPython
26544,Nim
26544,Objective-C
26544,OCaml
26544,Perl
26544,Prolog
26544,R
26544,Ruby
26544,Rust
26544,Scala
26544,Solidity
26544,SQL
26544,Swift
26544,TypeScript
26544,VBA
26544,Visual Basic (.Net)
26544,Zephyr
26544,Zig
26545,Ada
26546,HTML/CSS
26546,JavaScript
26546,TypeScript
26547,Bash/Shell (all shells)
26547,Go
26547,HTML/CSS
26547,JavaScript
26547,SQL
26548,JavaScript
26548,SQL
26548,TypeScript
26549,C#
26549,Dart
26549,HTML/CSS
26549,Java
26549,JavaScript
26549,Kotlin
26549,SQL
26550,Go
26550,Java
26550,JavaScript
26550,Python
26550,TypeScript
26551,Bash/Shell (all shells)
26551,Elixir
26551,Go
26551,JavaScript
26551,Kotlin
26551,Python
26551,Rust
26551,SQL
26551,TypeScript
26552,Python
26553,C#
26553,JavaScript
26553,Python
26554,JavaScript
26554,Kotlin
26554,Python
26554,SQL
26554,TypeScript
26555,C++
26555,Haskell
26555,Lisp
26555,Python
26556,Assembly
26556,C++
26558,JavaScript
26558,Rust
26558,TypeScript
26559,C
26559,C++
26559,Go
26559,Python
26560,JavaScript
26560,TypeScript
26561,Python
26563,Bash/Shell (all shells)
26563,Go
26563,HTML/CSS
26563,JavaScript
26563,Lua
26563,SQL
26563,Swift
26563,TypeScript
26564,HTML/CSS
26564,Kotlin
26564,Python
26564,SQL
26565,Bash/Shell (all shells)
26565,C++
26565,Go
26565,Python
26565,Rust
26565,TypeScript
26566,HTML/CSS
26566,JavaScript
26566,TypeScript
26567,C#
26567,Dart
26567,Go
26567,HTML/CSS
26567,JavaScript
26567,Rust
26567,TypeScript
26568,Assembly
26568,C
26568,C++
26568,Dart
26568,Go
26568,OCaml
26568,PowerShell
26568,Python
26568,Rust
26568,SQL
26568,Zig
26569,HTML/CSS
26569,JavaScript
26569,SQL
26569,TypeScript
26570,Elixir
26570,Go
26570,Lua
26570,Rust
26572,C#
26572,Haskell
26572,HTML/CSS
26572,JavaScript
26572,Kotlin
26572,Objective-C
26572,SQL
26572,TypeScript
26573,Python
26574,C#
26574,Go
26574,HTML/CSS
26574,JavaScript
26574,Ruby
26574,Rust
26574,SQL
26574,TypeScript
26575,Go
26575,Kotlin
26575,Swift
26576,C#
26576,JavaScript
26578,Go
26578,Rust
26579,Julia
26579,MATLAB
26579,PowerShell
26579,Python
26579,R
26580,C++
26580,GDScript
26580,HTML/CSS
26580,JavaScript
26580,Python
26580,SQL
26580,TypeScript
26581,C
26581,C#
26581,C++
26581,Python
26581,Zig
26582,C#
26582,F#
26582,Python
26582,SQL
26582,TypeScript
26583,Assembly
26583,C
26583,C++
26583,HTML/CSS
26583,JavaScript
26583,Lua
26583,Python
26583,Rust
26586,Go
26587,PHP
26588,C++
26588,HTML/CSS
26588,JavaScript
26588,Python
26588,SQL
26589,Java
26589,SQL
26590,Kotlin
26591,Bash/Shell (all shells)
26591,Go
26591,HTML/CSS
26591,JavaScript
26591,PHP
26591,Rust
26591,SQL
26591,TypeScript
26592,C#
26592,PowerShell
26592,Python
26592,SQL
26593,JavaScript
26593,Python
26594,GDScript
26594,JavaScript
26594,Julia
26594,Kotlin
26594,Nim
26594,R
26594,Rust
26594,Solidity
26594,SQL
26594,TypeScript
26594,Zig
26595,C
26595,C++
26595,Elixir
26595,Erlang
26595,Go
26595,HTML/CSS
26595,JavaScript
26595,PowerShell
26595,Rust
26595,SQL
26595,TypeScript
26595,Zig
26596,Bash/Shell (all shells)
26596,C
26596,GDScript
26596,Go
26596,PHP
26596,Python
26596,SQL
26596,Zig
26597,HTML/CSS
26597,JavaScript
26597,Rust
26597,SQL
26597,TypeScript
26598,Java
26598,Python
26600,C#
26600,Java
26600,JavaScript
26600,SQL
26601,HTML/CSS
26601,JavaScript
26601,Python
26601,SQL
26601,TypeScript
26602,C
26602,C++
26602,Clojure
26602,Go
26602,Java
26602,JavaScript
26602,Julia
26602,Python
26602,Rust
26602,SQL
26603,Go
26603,HTML/CSS
26603,JavaScript
26603,Python
26603,SQL
26603,TypeScript
26604,Elixir
26605,HTML/CSS
26605,Python
26605,Rust
26606,C#
26606,JavaScript
26606,SQL
26606,TypeScript
26607,Ada
26607,C
26607,C++
26607,Dart
26607,Go
26607,HTML/CSS
26607,Java
26607,JavaScript
26607,Kotlin
26607,Python
26607,Rust
26607,SQL
26607,Swift
26607,TypeScript
26607,Zig
26608,C#
26608,Rust
26608,SQL
26609,Bash/Shell (all shells)
26609,C#
26609,PowerShell
26610,Python
26611,Bash/Shell (all shells)
26611,Python
26611,Rust
26611,SQL
26612,Go
26612,HTML/CSS
26612,JavaScript
26612,Rust
26612,SQL
26612,TypeScript
26613,Java
26614,Bash/Shell (all shells)
26614,HTML/CSS
26614,JavaScript
26614,Rust
26614,Swift
26614,TypeScript
26615,HTML/CSS
26615,JavaScript
26615,TypeScript
26616,HTML/CSS
26616,JavaScript
26616,Python
26616,SQL
26616,TypeScript
26617,Bash/Shell (all shells)
26617,Dart
26617,Go
26617,HTML/CSS
26617,Java
26617,JavaScript
26617,PHP
26617,SQL
26617,TypeScript
26618,Zig
26619,Bash/Shell (all shells)
26619,HTML/CSS
26619,JavaScript
26619,OCaml
26619,Prolog
26619,SQL
26619,TypeScript
26620,Go
26620,MicroPython
26620,Python
26620,Rust
26621,HTML/CSS
26621,Java
26621,JavaScript
26621,Python
26621,TypeScript
26622,C++
26622,Fortran
26622,HTML/CSS
26622,PowerShell
26622,Python
26622,SQL
26623,Python
26623,R
26623,SQL
26624,Bash/Shell (all shells)
26624,Lua
26624,PowerShell
26624,Python
26624,Rust
26625,Assembly
26625,Bash/Shell (all shells)
26625,C
26625,Lisp
26625,Nim
26625,Zig
26626,C++
26626,JavaScript
26626,Python
26626,Rust
26628,C
26628,HTML/CSS
26628,Python
26628,Rust
26629,Bash/Shell (all shells)
26629,C
26629,C++
26629,Go
26630,Bash/Shell (all shells)
26630,C#
26630,F#
26630,Python
26630,Rust
26631,Java
26632,C
26632,C#
26632,GDScript
26632,Go
26632,HTML/CSS
26632,Java
26632,JavaScript
26632,Julia
26632,Kotlin
26632,MicroPython
26632,Nim
26632,Python
26632,Rust
26632,SQL
26632,TypeScript
26633,Rust
26633,SQL
26635,Crystal
26635,Dart
26635,Elixir
26635,GDScript
26635,Go
26635,HTML/CSS
26635,Java
26635,JavaScript
26635,TypeScript
26636,Bash/Shell (all shells)
26636,C
26636,C++
26636,Java
26636,Kotlin
26636,Python
26636,SQL
26636,TypeScript
26638,Rust
26639,Java
26639,Python
26639,SQL
26640,C
26640,C#
26640,C++
26640,Dart
26640,HTML/CSS
26640,JavaScript
26640,Kotlin
26640,PHP
26640,SQL
26641,Go
26641,Kotlin
26641,Python
26641,TypeScript
26642,HTML/CSS
26642,JavaScript
26642,Python
26642,SQL
26642,TypeScript
26643,JavaScript
26643,Ruby
26643,SQL
26643,TypeScript
26644,C#
26644,JavaScript
26644,PowerShell
26644,TypeScript
26645,Bash/Shell (all shells)
26645,MicroPython
26645,Python
26645,Swift
26646,Scala
26647,Go
26647,Kotlin
26647,Rust
26647,SQL
26647,Zig
26648,C#
26648,Go
26648,HTML/CSS
26648,JavaScript
26648,Python
26648,Rust
26648,TypeScript
26649,Bash/Shell (all shells)
26649,C#
26649,GDScript
26649,Go
26649,HTML/CSS
26649,JavaScript
26649,Lua
26649,PHP
26649,Ruby
26649,Rust
26649,SQL
26649,Swift
26649,TypeScript
26649,Zig
26650,C#
26650,HTML/CSS
26650,JavaScript
26650,PowerShell
26650,SQL
26650,TypeScript
26651,Kotlin
26651,Rust
26651,TypeScript
26653,Go
26653,JavaScript
26653,Python
26653,SQL
26654,Python
26654,SQL
26655,C
26655,C++
26655,Java
26655,JavaScript
26655,Python
26655,SQL
26655,VBA
26657,Bash/Shell (all shells)
26657,HTML/CSS
26657,Python
26657,SQL
26658,C
26658,C#
26658,C++
26658,Dart
26658,Fortran
26658,Go
26658,HTML/CSS
26658,Java
26658,JavaScript
26658,Kotlin
26658,PHP
26658,Python
26658,Ruby
26658,Rust
26658,SQL
26658,Swift
26658,TypeScript
26659,Bash/Shell (all shells)
26659,Python
26660,Bash/Shell (all shells)
26660,C
26660,Elixir
26660,Erlang
26660,Go
26660,Haskell
26660,HTML/CSS
26660,Kotlin
26660,Lua
26660,Python
26660,Rust
26660,Solidity
26660,SQL
26660,TypeScript
26660,Zig
26661,C
26661,C#
26661,C++
26661,HTML/CSS
26661,JavaScript
26661,PHP
26662,JavaScript
26662,PowerShell
26662,TypeScript
26663,Bash/Shell (all shells)
26663,C
26663,C++
26663,Go
26663,Python
26663,Ruby
26663,Rust
26663,SQL
26664,C++
26664,Rust
26665,Bash/Shell (all shells)
26665,Elixir
26665,Lua
26665,Rust
26666,Go
26666,Java
26666,JavaScript
26666,TypeScript
26667,Go
26667,Lua
26667,Python
26667,Rust
26667,TypeScript
26667,Zig
26668,C
26668,C++
26668,Python
26668,Rust
26668,TypeScript
26669,C#
26670,Ada
26670,Apex
26670,Assembly
26670,Bash/Shell (all shells)
26670,C
26670,C#
26670,C++
26670,Clojure
26670,Cobol
26670,Crystal
26670,Dart
26670,Delphi
26670,Elixir
26670,Erlang
26670,F#
26670,Fortran
26670,GDScript
26670,Go
26670,Groovy
26670,Haskell
26670,HTML/CSS
26670,Java
26670,JavaScript
26670,Julia
26670,Kotlin
26670,Lisp
26670,Lua
26670,MATLAB
26670,MicroPython
26670,Nim
26670,Objective-C
26670,OCaml
26670,Perl
26670,PHP
26670,PowerShell
26670,Prolog
26670,Python
26670,R
26670,Ruby
26670,Rust
26670,Scala
26670,Solidity
26670,SQL
26670,Swift
26670,TypeScript
26670,VBA
26670,Visual Basic (.Net)
26670,Zephyr
26670,Zig
26671,Rust
26672,C++
26672,MATLAB
26672,Python
26673,C#
26673,SQL
26674,C#
26674,HTML/CSS
26674,Java
26674,JavaScript
26674,SQL
26674,TypeScript
26675,C#
26675,HTML/CSS
26675,JavaScript
26675,SQL
26675,TypeScript
26676,Bash/Shell (all shells)
26676,C
26676,C++
26676,HTML/CSS
26676,Java
26676,JavaScript
26676,Lisp
26676,Prolog
26676,Python
26676,SQL
26677,C++
26678,Ada
26678,Apex
26678,Assembly
26678,Bash/Shell (all shells)
26678,C
26678,C#
26678,C++
26678,Clojure
26678,Cobol
26678,Crystal
26678,Dart
26678,Delphi
26678,Elixir
26678,Erlang
26678,F#
26678,Fortran
26678,GDScript
26678,Go
26678,Groovy
26678,Haskell
26678,HTML/CSS
26678,Java
26678,JavaScript
26678,Julia
